gsfc_id,is_succeed,is_dropped,src_vsg,dst_vsg,vnf_sequence,satellite_path,processed_satellite_path,hop_count,propagation_delay_ms,processing_delay_ms,queueing_delay_ms,transmission_delay_ms,e2e_delay_ms
79,True,False,14,6,"['2', '2', '2', '1', '2']","[[59, 'src'], [4, None], [3, 'vnf2'], [3, 'vnf2'], [3, 'vnf2'], [4, None], [5, None], [6, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [22, 'dst']]","[[59, 'src'], [4, None], [3, 'vnf2'], [3, 'vnf2'], [3, 'vnf2'], [4, None], [5, None], [6, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [22, 'dst']]",0,158.02993423344643,5,15,12,190.02993423344643
80,True,False,12,9,"['2', '1', '2', '1', '2']","[[34, ('src', 'vnf2')], [33, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [33, None], [34, None], [35, None], [36, None], [37, None], [38, None], [49, None], [48, None], [47, None], [46, None], [45, None], [44, None], [55, 'dst']]","[[34, ('src', 'vnf2')], [33, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [33, None], [34, None], [35, None], [36, None], [37, None], [38, None], [49, None], [48, None], [47, None], [46, None], [45, None], [44, None], [55, 'dst']]",0,260.60909578409337,5,17,17,299.60909578409337
81,True,False,12,8,"['2', '1', '2', '1', '1']","[[34, ('src', 'vnf2')], [33, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [54, 'vnf1'], [44, 'dst']]","[[34, ('src', 'vnf2')], [33, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [54, 'vnf1'], [44, 'dst']]",0,74.71753485840222,5,9,4,92.71753485840222
82,True,False,1,14,"['1', '1', '1', '1', '2']","[[31, 'src'], [20, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [20, None], [19, None], [18, None], [17, None], [16, None], [15, None], [4, None], [3, None], [2, None], [1, None], [56, 'dst']]","[[31, 'src'], [20, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [20, None], [19, None], [18, None], [17, None], [16, None], [15, None], [4, None], [3, None], [2, None], [1, None], [56, 'dst']]",0,221.63252577733252,5,22,21,269.6325257773325
83,True,False,3,4,"['1', '1', '2', '1', '1']","[[54, ('src', 'vnf1')], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [54, 'vnf1'], [53, None], [64, 'dst']]","[[54, ('src', 'vnf1')], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [54, 'vnf1'], [53, None], [64, 'dst']]",0,48.52013926203479,5,19,4,76.52013926203479
84,True,False,1,2,"['1', '1', '1', '2', '2']","[[31, 'src'], [20, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [43, 'dst']]","[[31, 'src'], [20, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [43, 'dst']]",0,91.09826775684627,5,26,10,132.09826775684627
85,True,False,12,9,"['1', '1', '2', '1', '2']","[[36, 'src'], [35, None], [34, None], [33, 'vnf1'], [33, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [33, None], [43, None], [42, None], [41, None], [40, None], [39, None], [50, None], [61, 'dst']]","[[36, 'src'], [35, None], [34, None], [33, 'vnf1'], [33, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [33, None], [43, None], [42, None], [41, None], [40, None], [39, None], [50, None], [61, 'dst']]",0,212.58323007218118,5,16,14,247.58323007218118
86,True,False,8,9,"['2', '2', '2', '2', '2']","[[49, ('src', 'vnf2')], [49, 'vnf2'], [49, 'vnf2'], [49, 'vnf2'], [49, 'vnf2'], [48, None], [47, None], [46, None], [45, None], [44, None], [55, 'dst']]","[[49, ('src', 'vnf2')], [49, 'vnf2'], [49, 'vnf2'], [49, 'vnf2'], [49, 'vnf2'], [48, None], [47, None], [46, None], [45, None], [44, None], [55, 'dst']]",0,86.2165461683527,5,0,6,97.2165461683527
87,True,False,3,14,"['1', '2', '1', '2', '1']","[[54, ('src', 'vnf1')], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [53, None], [52, None], [63, None], [64, None], [65, None], [55, None], [56, 'dst']]","[[54, ('src', 'vnf1')], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [53, None], [52, None], [63, None], [64, None], [65, None], [55, None], [56, 'dst']]",0,135.98508123808497,5,23,11,174.98508123808497
88,True,False,4,3,"['1', '1', '1', '1', '2']","[[62, ('src', 'vnf1')], [62, 'vnf1'], [62, 'vnf1'], [62, 'vnf1'], [7, None], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [31, None], [42, None], [43, None], [54, 'dst']]","[[62, ('src', 'vnf1')], [62, 'vnf1'], [62, 'vnf1'], [62, 'vnf1'], [7, None], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [31, None], [42, None], [43, None], [54, 'dst']]",0,112.19454047965164,5,18,10,145.19454047965164
89,True,False,12,4,"['1', '2', '1', '2', '2']","[[35, 'src'], [34, None], [33, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [53, None], [52, None], [51, None], [62, 'dst']]","[[35, 'src'], [34, None], [33, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [53, None], [52, None], [51, None], [62, 'dst']]",0,122.11280400133897,5,22,10,159.112804001339
90,True,False,14,4,"['2', '2', '2', '1', '1']","[[56, 'src'], [1, None], [2, None], [3, 'vnf2'], [3, 'vnf2'], [3, 'vnf2'], [4, None], [5, None], [6, None], [7, 'vnf1'], [7, 'vnf1'], [8, None], [63, 'dst']]","[[56, 'src'], [1, None], [2, None], [3, 'vnf2'], [3, 'vnf2'], [3, 'vnf2'], [4, None], [5, None], [6, None], [7, 'vnf1'], [7, 'vnf1'], [8, None], [63, 'dst']]",0,105.35139500246011,5,21,9,140.3513950024601
91,True,False,14,9,"['2', '2', '2', '1', '2']","[[58, 'src'], [3, 'vnf2'], [3, 'vnf2'], [3, 'vnf2'], [4, None], [5, None], [6, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [0, None], [10, None], [9, None], [8, None], [7, None], [6, None], [61, 'dst']]","[[58, 'src'], [3, 'vnf2'], [3, 'vnf2'], [3, 'vnf2'], [4, None], [5, None], [6, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [0, None], [10, None], [9, None], [8, None], [7, None], [6, None], [61, 'dst']]",0,256.1928627588144,5,23,19,303.1928627588144
92,True,False,5,2,"['1', '1', '1', '1', '1']","[[11, 'src'], [0, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [18, None], [29, None], [30, None], [31, None], [32, None], [43, 'dst']]","[[11, 'src'], [0, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [18, None], [29, None], [30, None], [31, None], [32, None], [43, 'dst']]",0,127.83369272328419,5,26,11,169.83369272328417
93,True,False,14,4,"['2', '1', '1', '2', '2']","[[59, 'src'], [4, None], [3, 'vnf2'], [4, None], [5, None], [6, None], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [64, 'dst']]","[[59, 'src'], [4, None], [3, 'vnf2'], [4, None], [5, None], [6, None], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [64, 'dst']]",0,186.89635015192349,5,22,15,228.89635015192349
94,True,False,10,4,"['1', '1', '1', '1', '2']","[[13, 'src'], [2, None], [3, None], [4, None], [5, None], [6, None], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, None], [62, 'dst']]","[[13, 'src'], [2, None], [3, None], [4, None], [5, None], [6, None], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, None], [62, 'dst']]",0,192.90152997165356,5,23,17,237.90152997165356
95,True,False,9,8,"['2', '2', '1', '2', '2']","[[61, 'src'], [6, None], [7, None], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [22, None], [33, None], [44, 'dst']]","[[61, 'src'], [6, None], [7, None], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [22, None], [33, None], [44, 'dst']]",0,253.1579722410253,5,33,18,309.1579722410253
96,True,False,12,4,"['1', '1', '1', '1', '1']","[[34, 'src'], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [43, None], [42, None], [41, None], [42, None], [43, None], [54, None], [53, None], [52, None], [51, None], [62, 'dst']]","[[34, 'src'], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [43, None], [42, None], [41, None], [42, None], [43, None], [54, None], [53, None], [52, None], [51, None], [62, 'dst']]",0,122.61984606216126,5,10,11,148.61984606216126
97,True,False,8,4,"['1', '2', '2', '2', '2']","[[49, 'src'], [50, None], [51, None], [52, None], [53, None], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [52, None], [63, 'dst']]","[[49, 'src'], [50, None], [51, None], [52, None], [53, None], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [52, None], [63, 'dst']]",0,96.29391586533823,5,18,10,129.29391586533825
98,True,False,5,11,"['2', '2', '2', '1', '1']","[[0, ('src', 'vnf2')], [0, 'vnf2'], [0, 'vnf2'], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [20, None], [31, None], [32, None], [22, None], [23, None], [24, None], [25, 'dst']]","[[0, ('src', 'vnf2')], [0, 'vnf2'], [0, 'vnf2'], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [20, None], [31, None], [32, None], [22, None], [23, None], [24, None], [25, 'dst']]",0,133.0585698895951,5,25,13,176.0585698895951
99,True,False,14,8,"['1', '1', '1', '2', '2']","[[57, ('src', 'vnf1')], [57, 'vnf1'], [57, 'vnf1'], [2, None], [3, 'vnf2'], [3, 'vnf2'], [4, None], [5, None], [60, None], [49, None], [50, 'dst']]","[[57, ('src', 'vnf1')], [57, 'vnf1'], [57, 'vnf1'], [2, None], [3, 'vnf2'], [3, 'vnf2'], [4, None], [5, None], [60, None], [49, None], [50, 'dst']]",0,95.99174264912634,5,0,7,107.99174264912634
100,True,False,0,8,"['1', '2', '1', '1', '2']","[[7, ('src', 'vnf1')], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [31, None], [30, None], [29, None], [28, None], [39, None], [38, None], [49, 'dst']]","[[7, ('src', 'vnf1')], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [31, None], [30, None], [29, None], [28, None], [39, None], [38, None], [49, 'dst']]",0,276.85737229472613,5,35,22,338.85737229472613
101,True,False,6,8,"['1', '1', '1', '2', '2']","[[27, ('src', 'vnf1')], [27, 'vnf1'], [27, 'vnf1'], [28, None], [29, None], [30, None], [31, None], [32, 'vnf2'], [32, 'vnf2'], [22, None], [23, None], [24, None], [25, None], [26, None], [27, None], [38, None], [39, None], [50, 'dst']]","[[27, ('src', 'vnf1')], [27, 'vnf1'], [27, 'vnf1'], [28, None], [29, None], [30, None], [31, None], [32, 'vnf2'], [32, 'vnf2'], [22, None], [23, None], [24, None], [25, None], [26, None], [27, None], [38, None], [39, None], [50, 'dst']]",0,208.69684170525773,5,6,14,233.69684170525773
102,True,False,7,14,"['2', '1', '1', '1', '1']","[[33, 'src'], [43, 'vnf2'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [53, None], [64, None], [65, None], [55, None], [56, None], [57, None], [58, 'dst']]","[[33, 'src'], [43, 'vnf2'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [53, None], [64, None], [65, None], [55, None], [56, None], [57, None], [58, 'dst']]",0,121.99317105024181,5,9,9,144.9931710502418
103,True,False,3,4,"['1', '2', '2', '1', '1']","[[54, ('src', 'vnf1')], [43, 'vnf2'], [43, 'vnf2'], [54, 'vnf1'], [54, 'vnf1'], [53, None], [52, None], [63, 'dst']]","[[54, ('src', 'vnf1')], [43, 'vnf2'], [43, 'vnf2'], [54, 'vnf1'], [54, 'vnf1'], [53, None], [52, None], [63, 'dst']]",0,48.529496647947425,5,16,5,74.52949664794743
104,True,False,4,7,"['1', '2', '1', '2', '2']","[[62, ('src', 'vnf1')], [7, None], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [31, None], [30, None], [29, None], [40, None], [41, None], [42, None], [43, None], [33, 'dst']]","[[62, ('src', 'vnf1')], [7, None], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [31, None], [30, None], [29, None], [40, None], [41, None], [42, None], [43, None], [33, 'dst']]",0,258.8315620247138,5,32,24,319.8315620247138
105,True,False,4,7,"['1', '1', '2', '2', '2']","[[62, ('src', 'vnf1')], [62, 'vnf1'], [7, None], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [31, None], [30, None], [29, None], [40, None], [41, None], [42, None], [43, None], [33, 'dst']]","[[62, ('src', 'vnf1')], [62, 'vnf1'], [7, None], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [31, None], [30, None], [29, None], [40, None], [41, None], [42, None], [43, None], [33, 'dst']]",0,145.09329364019476,5,15,14,179.09329364019476
106,True,False,12,8,"['2', '2', '1', '1', '2']","[[34, ('src', 'vnf2')], [34, 'vnf2'], [33, 'vnf1'], [33, 'vnf1'], [43, 'vnf2'], [54, None], [53, None], [52, None], [51, None], [50, None], [49, 'dst']]","[[34, ('src', 'vnf2')], [34, 'vnf2'], [33, 'vnf1'], [33, 'vnf1'], [43, 'vnf2'], [54, None], [53, None], [52, None], [51, None], [50, None], [49, 'dst']]",0,118.20323681503912,5,12,8,143.20323681503913
107,True,False,12,14,"['1', '1', '2', '1', '1']","[[35, 'src'], [34, None], [33, 'vnf1'], [33, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [54, 'vnf1'], [65, None], [55, None], [56, None], [57, None], [58, 'dst']]","[[35, 'src'], [34, None], [33, 'vnf1'], [33, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [54, 'vnf1'], [65, None], [55, None], [56, None], [57, None], [58, 'dst']]",0,140.395849614952,5,10,9,164.395849614952
108,True,False,12,13,"['1', '1', '1', '2', '2']","[[36, 'src'], [35, None], [34, None], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [50, None], [49, None], [48, 'dst']]","[[36, 'src'], [35, None], [34, None], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [50, None], [49, None], [48, 'dst']]",0,145.36434359063526,5,7,11,168.36434359063526
109,True,False,7,4,"['1', '1', '1', '2', '2']","[[33, ('src', 'vnf1')], [33, 'vnf1'], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [62, 'dst']]","[[33, ('src', 'vnf1')], [33, 'vnf1'], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [62, 'dst']]",0,62.86775491113392,5,4,6,77.86775491113391
110,True,False,12,14,"['2', '2', '2', '1', '2']","[[34, ('src', 'vnf2')], [34, 'vnf2'], [34, 'vnf2'], [33, 'vnf1'], [43, 'vnf2'], [33, None], [34, None], [35, None], [34, None], [45, None], [46, None], [47, None], [48, None], [59, 'dst']]","[[34, ('src', 'vnf2')], [34, 'vnf2'], [34, 'vnf2'], [33, 'vnf1'], [43, 'vnf2'], [33, None], [34, None], [35, None], [34, None], [45, None], [46, None], [47, None], [48, None], [59, 'dst']]",0,155.92211292954664,5,5,11,176.92211292954664
111,True,False,1,4,"['2', '1', '2', '2', '2']","[[32, ('src', 'vnf2')], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, None], [62, 'dst']]","[[32, ('src', 'vnf2')], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, None], [62, 'dst']]",0,179.53621609216594,5,24,16,224.53621609216594
112,True,False,14,10,"['2', '1', '1', '1', '1']","[[56, 'src'], [1, None], [2, None], [3, 'vnf2'], [4, None], [5, None], [6, None], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [0, None], [1, None], [12, 'dst']]","[[56, 'src'], [1, None], [2, None], [3, 'vnf2'], [4, None], [5, None], [6, None], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [0, None], [1, None], [12, 'dst']]",0,176.66925601994333,5,25,13,219.66925601994333
113,True,False,9,13,"['1', '1', '2', '2', '2']","[[60, ('src', 'vnf1')], [60, 'vnf1'], [5, None], [4, None], [3, None], [2, None], [1, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [1, None], [2, None], [3, None], [4, None], [59, None], [48, None], [47, None], [46, None], [45, 'dst']]","[[60, ('src', 'vnf1')], [60, 'vnf1'], [5, None], [4, None], [3, None], [2, None], [1, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [1, None], [2, None], [3, None], [4, None], [59, None], [48, None], [47, None], [46, None], [45, 'dst']]",0,172.1428093775446,5,1,15,193.1428093775446
114,True,False,4,3,"['2', '2', '1', '1', '2']","[[64, 'src'], [9, None], [8, None], [19, None], [20, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [31, None], [30, None], [41, None], [42, None], [53, 'dst']]","[[64, 'src'], [9, None], [8, None], [19, None], [20, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [31, None], [30, None], [41, None], [42, None], [53, 'dst']]",0,176.2825295547119,5,26,21,228.2825295547119
115,True,False,6,12,"['2', '1', '2', '1', '2']","[[28, 'src'], [29, None], [30, None], [31, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [31, None], [42, None], [43, None], [33, None], [34, 'dst']]","[[28, 'src'], [29, None], [30, None], [31, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [31, None], [42, None], [43, None], [33, None], [34, 'dst']]",0,340.13386577760406,5,27,29,401.13386577760406
116,True,False,5,6,"['2', '1', '1', '1', '2']","[[0, ('src', 'vnf2')], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [31, None], [30, None], [29, None], [28, None], [27, 'dst']]","[[0, ('src', 'vnf2')], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [31, None], [30, None], [29, None], [28, None], [27, 'dst']]",0,165.0186873728132,5,28,14,212.0186873728132
117,True,False,7,8,"['2', '2', '1', '2', '2']","[[38, 'src'], [39, None], [40, None], [41, None], [42, None], [43, 'vnf2'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [50, 'dst']]","[[38, 'src'], [39, None], [40, None], [41, None], [42, None], [43, 'vnf2'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [50, 'dst']]",0,146.29062284821538,5,13,12,176.29062284821538
118,True,False,0,3,"['2', '1', '1', '2', '1']","[[7, 'src'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [65, None], [54, None], [53, None], [52, 'dst']]","[[7, 'src'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [65, None], [54, None], [53, None], [52, 'dst']]",0,300.9810792088615,5,30,27,362.9810792088615
119,True,False,14,10,"['1', '1', '2', '1', '1']","[[57, ('src', 'vnf1')], [57, 'vnf1'], [2, None], [3, 'vnf2'], [4, None], [5, None], [6, None], [7, 'vnf1'], [7, 'vnf1'], [6, None], [5, None], [4, None], [3, None], [2, None], [13, 'dst']]","[[57, ('src', 'vnf1')], [57, 'vnf1'], [2, None], [3, 'vnf2'], [4, None], [5, None], [6, None], [7, 'vnf1'], [7, 'vnf1'], [6, None], [5, None], [4, None], [3, None], [2, None], [13, 'dst']]",0,140.46889614349422,5,8,12,165.46889614349422
120,True,False,8,9,"['2', '1', '2', '2', '1']","[[49, ('src', 'vnf2')], [50, None], [51, None], [52, None], [53, None], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [54, 'vnf1'], [53, None], [52, None], [63, None], [62, None], [61, None], [60, 'dst']]","[[49, ('src', 'vnf2')], [50, None], [51, None], [52, None], [53, None], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [54, 'vnf1'], [53, None], [52, None], [63, None], [62, None], [61, None], [60, 'dst']]",0,158.17293900077271,5,13,13,189.17293900077271
121,True,False,14,10,"['1', '1', '2', '2', '2']","[[57, ('src', 'vnf1')], [57, 'vnf1'], [2, None], [3, 'vnf2'], [3, 'vnf2'], [3, ('dst', 'vnf2')]]","[[57, ('src', 'vnf1')], [57, 'vnf1'], [2, None], [3, 'vnf2'], [3, 'vnf2'], [3, ('dst', 'vnf2')]]",0,6.37718117874269,5,0,2,13.37718117874269
122,True,False,5,14,"['1', '2', '2', '2', '1']","[[11, 'src'], [0, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [62, None], [61, None], [60, None], [59, None], [58, None], [57, 'dst']]","[[11, 'src'], [0, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [62, None], [61, None], [60, None], [59, None], [58, None], [57, 'dst']]",0,258.3902350307548,5,20,21,304.3902350307548
