t,gsfc_id,is_succeed,is_dropped,src_vsg,dst_vsg,vnf_sequence,satellite_path,processed_satellite_path,hop_count,propagation_delay_ms,processing_delay_ms,queueing_delay_ms,transmission_delay_ms,e2e_delay_ms
0,0,False,False,0,12,"['2', '2', '2', '2', '1']","[[18, 'src'], [19, None], [20, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [0, None], [1, None], [2, None], [3, None], [4, None], [15, None], [26, None], [25, None], [36, 'dst']]","[[18, 'src'], [19, None], [20, None], [21, None]]",0,41.11276936453042,0,0,4,45.11276936453042
0,1,False,False,4,6,"['2', '2', '1', '1', '1']","[[65, 'src'], [10, None], [9, None], [8, None], [19, None], [20, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [8, None], [19, None], [30, None], [29, None], [28, None], [27, 'dst']]","[[65, 'src'], [10, None]]",0,15.756364827729085,0,0,1,16.756364827729087
0,2,False,False,6,3,"['2', '2', '1', '2', '1']","[[22, 'src'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [63, None], [52, None], [53, 'dst']]","[[22, 'src']]",0,19.65372334355771,0,0,1,20.65372334355771
1,0,False,False,0,12,"['2', '2', '2', '2', '1']","[[18, 'src'], [19, None], [20, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [0, None], [1, None], [2, None], [3, None], [4, None], [15, None], [26, None], [25, None], [36, 'dst']]","[[18, 'src'], [19, None], [20, None], [21, None], [32, 'vnf2']]",0,41.11276936453042,1,0,4,46.11276936453042
1,1,False,False,4,6,"['2', '2', '1', '1', '1']","[[65, 'src'], [10, None], [9, None], [8, None], [19, None], [20, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [8, None], [19, None], [30, None], [29, None], [28, None], [27, 'dst']]","[[65, 'src'], [10, None], [9, None]]",0,29.389183165428058,0,0,2,31.389183165428058
1,2,False,False,6,3,"['2', '2', '1', '2', '1']","[[22, 'src'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [63, None], [52, None], [53, 'dst']]","[[22, 'src'], [32, 'vnf2']]",0,19.65372334355771,1,0,1,21.65372334355771
1,3,False,False,12,9,"['2', '1', '1', '2', '1']","[[34, ('src', 'vnf2')], [33, 'vnf1'], [33, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [53, None], [52, None], [51, None], [62, None], [63, None], [64, None], [65, None], [55, 'dst']]","[[34, ('src', 'vnf2')]]",0,19.65372334355771,1,0,1,21.65372334355771
1,4,False,False,13,14,"['2', '1', '2', '2', '2']","[[48, ('src', 'vnf2')], [47, None], [46, None], [45, None], [44, None], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [33, None], [34, None], [35, None], [36, None], [37, None], [36, None], [35, None], [46, None], [47, None], [48, None], [59, 'dst']]","[[48, ('src', 'vnf2')], [47, None]]",0,8.720996289237354,1,0,1,10.720996289237354
1,5,False,False,2,4,"['1', '1', '1', '1', '2']","[[41, 'src'], [42, None], [43, None], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [52, None], [53, None], [54, None], [65, 'dst']]","[[41, 'src'], [42, None], [43, None]]",0,32.39177307529307,0,0,3,35.39177307529307
2,0,False,False,0,12,"['2', '2', '2', '2', '1']","[[18, 'src'], [19, None], [20, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [0, None], [1, None], [2, None], [3, None], [4, None], [15, None], [26, None], [25, None], [36, 'dst']]","[[18, 'src'], [19, None], [20, None], [21, None], [32, 'vnf2'], [32, 'vnf2']]",0,41.11276936453042,2,0,4,47.11276936453042
2,1,False,False,4,6,"['2', '2', '1', '1', '1']","[[65, 'src'], [10, None], [9, None], [8, None], [19, None], [20, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [8, None], [19, None], [30, None], [29, None], [28, None], [27, 'dst']]","[[65, 'src'], [10, None], [9, None], [8, None]]",0,32.391773075293074,0,0,3,35.391773075293074
2,2,False,False,6,3,"['2', '2', '1', '2', '1']","[[22, 'src'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [63, None], [52, None], [53, 'dst']]","[[22, 'src'], [32, 'vnf2'], [32, 'vnf2'], [21, None]]",0,35.410088171286795,2,0,2,39.410088171286795
2,3,False,False,12,9,"['2', '1', '1', '2', '1']","[[34, ('src', 'vnf2')], [33, 'vnf1'], [33, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [53, None], [52, None], [51, None], [62, None], [63, None], [64, None], [65, None], [55, 'dst']]","[[34, ('src', 'vnf2')], [33, 'vnf1']]",0,19.65372334355771,2,0,1,22.65372334355771
2,4,False,False,13,14,"['2', '1', '2', '2', '2']","[[48, ('src', 'vnf2')], [47, None], [46, None], [45, None], [44, None], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [33, None], [34, None], [35, None], [36, None], [37, None], [36, None], [35, None], [46, None], [47, None], [48, None], [59, 'dst']]","[[48, ('src', 'vnf2')], [47, None], [46, None]]",0,11.723586199102384,1,0,2,14.723586199102384
2,5,False,False,2,4,"['1', '1', '1', '1', '2']","[[41, 'src'], [42, None], [43, None], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [52, None], [53, None], [54, None], [65, 'dst']]","[[41, 'src'], [42, None], [43, None], [54, 'vnf1']]",0,32.39177307529307,1,0,3,36.39177307529307
2,6,False,False,0,13,"['1', '2', '2', '1', '2']","[[7, ('src', 'vnf1')], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [22, None], [23, None], [24, None], [23, None], [34, None], [35, None], [36, None], [47, 'dst']]","[[7, ('src', 'vnf1')], [8, None], [9, None], [10, None], [21, None]]",0,56.869134192259516,1,0,5,62.869134192259516
2,7,False,False,4,1,"['1', '1', '1', '2', '2']","[[62, ('src', 'vnf1')], [62, 'vnf1'], [62, 'vnf1'], [7, None], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, ('dst', 'vnf2')]]","[[62, ('src', 'vnf1')]]",0,0,1,0,0,1
2,8,False,False,7,4,"['1', '1', '2', '1', '2']","[[33, ('src', 'vnf1')], [33, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [54, None], [53, None], [52, None], [63, 'dst']]","[[33, ('src', 'vnf1')]]",0,0,1,0,0,1
3,0,False,False,0,12,"['2', '2', '2', '2', '1']","[[18, 'src'], [19, None], [20, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [0, None], [1, None], [2, None], [3, None], [4, None], [15, None], [26, None], [25, None], [36, 'dst']]","[[18, 'src'], [19, None], [20, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2']]",0,41.11276936453042,3,0,4,48.11276936453042
3,1,False,False,4,6,"['2', '2', '1', '1', '1']","[[65, 'src'], [10, None], [9, None], [8, None], [19, None], [20, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [8, None], [19, None], [30, None], [29, None], [28, None], [27, 'dst']]","[[65, 'src'], [10, None], [9, None], [8, None], [19, None], [20, None], [21, None]]",0,65.16490489551141,0,0,7,72.16490489551141
3,2,False,False,6,3,"['2', '2', '1', '2', '1']","[[22, 'src'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [63, None], [52, None], [53, 'dst']]","[[22, 'src'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None]]",0,51.16645299901588,2,0,3,56.16645299901588
3,3,False,False,12,9,"['2', '1', '1', '2', '1']","[[34, ('src', 'vnf2')], [33, 'vnf1'], [33, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [53, None], [52, None], [51, None], [62, None], [63, None], [64, None], [65, None], [55, 'dst']]","[[34, ('src', 'vnf2')], [33, 'vnf1'], [33, 'vnf1']]",0,19.65372334355771,3,1,1,24.65372334355771
3,4,False,False,13,14,"['2', '1', '2', '2', '2']","[[48, ('src', 'vnf2')], [47, None], [46, None], [45, None], [44, None], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [33, None], [34, None], [35, None], [36, None], [37, None], [36, None], [35, None], [46, None], [47, None], [48, None], [59, 'dst']]","[[48, ('src', 'vnf2')], [47, None], [46, None], [45, None]]",0,25.35640453680135,1,0,3,29.35640453680135
3,5,False,False,2,4,"['1', '1', '1', '1', '2']","[[41, 'src'], [42, None], [43, None], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [52, None], [53, None], [54, None], [65, 'dst']]","[[41, 'src'], [42, None], [43, None], [54, 'vnf1'], [54, 'vnf1']]",0,32.39177307529307,2,0,3,37.39177307529307
3,6,False,False,0,13,"['1', '2', '2', '1', '2']","[[7, ('src', 'vnf1')], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [22, None], [23, None], [24, None], [23, None], [34, None], [35, None], [36, None], [47, 'dst']]","[[7, ('src', 'vnf1')], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2']]",0,56.869134192259516,2,0,5,63.869134192259516
3,7,False,False,4,1,"['1', '1', '1', '2', '2']","[[62, ('src', 'vnf1')], [62, 'vnf1'], [62, 'vnf1'], [7, None], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, ('dst', 'vnf2')]]","[[62, ('src', 'vnf1')], [62, 'vnf1']]",0,0,2,0,0,2
3,8,False,False,7,4,"['1', '1', '2', '1', '2']","[[33, ('src', 'vnf1')], [33, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [54, None], [53, None], [52, None], [63, 'dst']]","[[33, ('src', 'vnf1')], [33, 'vnf1']]",0,0,2,1,0,3
3,9,False,False,13,9,"['1', '2', '2', '2', '1']","[[47, 'src'], [46, None], [45, None], [44, None], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [54, 'vnf1'], [53, None], [52, None], [51, None], [62, None], [61, 'dst']]","[[47, 'src'], [46, None]]",0,3.00258990986503,0,0,1,4.00258990986503
3,10,False,False,8,14,"['1', '2', '1', '2', '2']","[[50, 'src'], [51, None], [52, None], [53, None], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [33, None], [34, None], [35, None], [36, None], [37, None], [48, None], [59, 'dst']]","[[50, 'src'], [51, None], [52, None], [53, None]]",0,42.70965437717514,0,0,4,46.70965437717514
3,11,False,False,7,4,"['2', '1', '1', '1', '2']","[[33, 'src'], [43, 'vnf2'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [52, None], [53, None], [54, None], [65, 'dst']]","[[33, 'src']]",0,19.65372334355771,0,0,1,20.65372334355771
4,0,False,False,0,12,"['2', '2', '2', '2', '1']","[[18, 'src'], [19, None], [20, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [0, None], [1, None], [2, None], [3, None], [4, None], [15, None], [26, None], [25, None], [36, 'dst']]","[[18, 'src'], [19, None], [20, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [21, None]]",0,56.86913419225951,4,0,5,65.86913419225951
4,1,False,False,4,6,"['2', '2', '1', '1', '1']","[[65, 'src'], [10, None], [9, None], [8, None], [19, None], [20, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [8, None], [19, None], [30, None], [29, None], [28, None], [27, 'dst']]","[[65, 'src'], [10, None], [9, None], [8, None], [19, None], [20, None], [21, None]]",0,65.16490489551141,0,1,7,73.16490489551141
4,2,False,False,6,3,"['2', '2', '1', '2', '1']","[[22, 'src'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [63, None], [52, None], [53, 'dst']]","[[22, 'src'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None]]",0,64.79927133671485,2,0,4,70.79927133671485
4,3,False,False,12,9,"['2', '1', '1', '2', '1']","[[34, ('src', 'vnf2')], [33, 'vnf1'], [33, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [53, None], [52, None], [51, None], [62, None], [63, None], [64, None], [65, None], [55, 'dst']]","[[34, ('src', 'vnf2')], [33, 'vnf1'], [33, 'vnf1']]",0,39.30744668711542,3,1,2,45.30744668711542
4,4,False,False,13,14,"['2', '1', '2', '2', '2']","[[48, ('src', 'vnf2')], [47, None], [46, None], [45, None], [44, None], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [33, None], [34, None], [35, None], [36, None], [37, None], [36, None], [35, None], [46, None], [47, None], [48, None], [59, 'dst']]","[[48, ('src', 'vnf2')], [47, None], [46, None], [45, None], [44, None]]",0,45.010127880359065,1,0,4,50.010127880359065
4,5,False,False,2,4,"['1', '1', '1', '1', '2']","[[41, 'src'], [42, None], [43, None], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [52, None], [53, None], [54, None], [65, 'dst']]","[[41, 'src'], [42, None], [43, None], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1']]",0,32.39177307529307,3,0,3,38.39177307529307
4,6,False,False,0,13,"['1', '2', '2', '1', '2']","[[7, ('src', 'vnf1')], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [22, None], [23, None], [24, None], [23, None], [34, None], [35, None], [36, None], [47, 'dst']]","[[7, ('src', 'vnf1')], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2']]",0,56.869134192259516,3,1,5,65.86913419225951
4,7,False,False,4,1,"['1', '1', '1', '2', '2']","[[62, ('src', 'vnf1')], [62, 'vnf1'], [62, 'vnf1'], [7, None], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, ('dst', 'vnf2')]]","[[62, ('src', 'vnf1')], [62, 'vnf1'], [62, 'vnf1'], [7, None]]",0,8.928813515387436,3,0,1,12.928813515387436
4,8,False,False,7,4,"['1', '1', '2', '1', '2']","[[33, ('src', 'vnf1')], [33, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [54, None], [53, None], [52, None], [63, 'dst']]","[[33, ('src', 'vnf1')], [33, 'vnf1']]",0,0,2,2,0,4
4,9,False,False,13,9,"['1', '2', '2', '2', '1']","[[47, 'src'], [46, None], [45, None], [44, None], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [54, 'vnf1'], [53, None], [52, None], [51, None], [62, None], [61, 'dst']]","[[47, 'src'], [46, None], [45, None]]",0,16.635408247563994,0,0,2,18.635408247563994
4,10,False,False,8,14,"['1', '2', '1', '2', '2']","[[50, 'src'], [51, None], [52, None], [53, None], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [33, None], [34, None], [35, None], [36, None], [37, None], [48, None], [59, 'dst']]","[[50, 'src'], [51, None], [52, None], [53, None], [54, 'vnf1']]",0,58.46601920490422,1,0,5,64.46601920490423
4,11,False,False,7,4,"['2', '1', '1', '1', '2']","[[33, 'src'], [43, 'vnf2'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [52, None], [53, None], [54, None], [65, 'dst']]","[[33, 'src'], [43, 'vnf2']]",0,35.410088171286795,1,0,2,38.410088171286795
4,12,False,False,13,9,"['1', '1', '1', '1', '1']","[[47, 'src'], [46, None], [45, None], [44, None], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [53, None], [52, None], [63, None], [62, None], [61, 'dst']]","[[47, 'src'], [46, None]]",0,3.00258990986503,0,0,1,4.00258990986503
4,13,False,False,13,14,"['2', '2', '1', '1', '1']","[[48, ('src', 'vnf2')], [48, 'vnf2'], [47, None], [46, None], [45, None], [44, None], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [53, None], [52, None], [63, None], [62, None], [61, None], [60, None], [59, None], [58, 'dst']]","[[48, ('src', 'vnf2')]]",0,0,1,0,0,1
4,14,False,False,8,4,"['2', '2', '1', '1', '2']","[[49, ('src', 'vnf2')], [49, 'vnf2'], [50, None], [51, None], [52, None], [53, None], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [54, None], [53, None], [52, None], [51, None], [62, 'dst']]","[[49, ('src', 'vnf2')]]",0,0,1,0,0,1
5,0,False,False,0,12,"['2', '2', '2', '2', '1']","[[18, 'src'], [19, None], [20, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [0, None], [1, None], [2, None], [3, None], [4, None], [15, None], [26, None], [25, None], [36, 'dst']]","[[18, 'src'], [19, None], [20, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None]]",0,72.6254990199886,4,0,6,82.6254990199886
5,1,False,False,4,6,"['2', '2', '1', '1', '1']","[[65, 'src'], [10, None], [9, None], [8, None], [19, None], [20, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [8, None], [19, None], [30, None], [29, None], [28, None], [27, 'dst']]","[[65, 'src'], [10, None], [9, None], [8, None], [19, None], [20, None], [21, None], [32, 'vnf2']]",0,65.16490489551141,1,1,7,74.16490489551141
5,2,False,False,6,3,"['2', '2', '1', '2', '1']","[[22, 'src'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [63, None], [52, None], [53, 'dst']]","[[22, 'src'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None]]",0,67.80186124657986,2,0,5,74.80186124657986
5,3,False,False,12,9,"['2', '1', '1', '2', '1']","[[34, ('src', 'vnf2')], [33, 'vnf1'], [33, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [53, None], [52, None], [51, None], [62, None], [63, None], [64, None], [65, None], [55, 'dst']]","[[34, ('src', 'vnf2')], [33, 'vnf1'], [33, 'vnf1'], [43, 'vnf2']]",0,55.0638115148445,4,1,3,63.0638115148445
5,4,False,False,13,14,"['2', '1', '2', '2', '2']","[[48, ('src', 'vnf2')], [47, None], [46, None], [45, None], [44, None], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [33, None], [34, None], [35, None], [36, None], [37, None], [36, None], [35, None], [46, None], [47, None], [48, None], [59, 'dst']]","[[48, ('src', 'vnf2')], [47, None], [46, None], [45, None], [44, None]]",0,64.66385122391678,1,0,5,70.66385122391678
5,5,False,False,2,4,"['1', '1', '1', '1', '2']","[[41, 'src'], [42, None], [43, None], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [52, None], [53, None], [54, None], [65, 'dst']]","[[41, 'src'], [42, None], [43, None], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1']]",0,48.148137903022146,4,0,4,56.148137903022146
5,6,False,False,0,13,"['1', '2', '2', '1', '2']","[[7, ('src', 'vnf1')], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [22, None], [23, None], [24, None], [23, None], [34, None], [35, None], [36, None], [47, 'dst']]","[[7, ('src', 'vnf1')], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [21, None]]",0,72.6254990199886,3,1,6,82.6254990199886
5,7,False,False,4,1,"['1', '1', '1', '2', '2']","[[62, ('src', 'vnf1')], [62, 'vnf1'], [62, 'vnf1'], [7, None], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, ('dst', 'vnf2')]]","[[62, ('src', 'vnf1')], [62, 'vnf1'], [62, 'vnf1'], [7, None], [8, None], [9, None], [10, None], [21, None]]",0,65.79794770764694,3,0,6,74.79794770764694
5,8,False,False,7,4,"['1', '1', '2', '1', '2']","[[33, ('src', 'vnf1')], [33, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [54, None], [53, None], [52, None], [63, 'dst']]","[[33, ('src', 'vnf1')], [33, 'vnf1']]",0,19.65372334355771,2,2,1,24.65372334355771
5,9,False,False,13,9,"['1', '2', '2', '2', '1']","[[47, 'src'], [46, None], [45, None], [44, None], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [54, 'vnf1'], [53, None], [52, None], [51, None], [62, None], [61, 'dst']]","[[47, 'src'], [46, None], [45, None], [44, None]]",0,36.2891315911217,0,0,3,39.2891315911217
5,10,False,False,8,14,"['1', '2', '1', '2', '2']","[[50, 'src'], [51, None], [52, None], [53, None], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [33, None], [34, None], [35, None], [36, None], [37, None], [48, None], [59, 'dst']]","[[50, 'src'], [51, None], [52, None], [53, None], [54, 'vnf1'], [43, 'vnf2']]",0,58.46601920490422,2,1,5,66.46601920490423
5,11,False,False,7,4,"['2', '1', '1', '1', '2']","[[33, 'src'], [43, 'vnf2'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [52, None], [53, None], [54, None], [65, 'dst']]","[[33, 'src'], [43, 'vnf2'], [54, 'vnf1']]",0,35.410088171286795,2,0,2,39.410088171286795
5,12,False,False,13,9,"['1', '1', '1', '1', '1']","[[47, 'src'], [46, None], [45, None], [44, None], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [53, None], [52, None], [63, None], [62, None], [61, 'dst']]","[[47, 'src'], [46, None], [45, None]]",0,16.635408247563994,0,0,2,18.635408247563994
5,13,False,False,13,14,"['2', '2', '1', '1', '1']","[[48, ('src', 'vnf2')], [48, 'vnf2'], [47, None], [46, None], [45, None], [44, None], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [53, None], [52, None], [63, None], [62, None], [61, None], [60, None], [59, None], [58, 'dst']]","[[48, ('src', 'vnf2')], [48, 'vnf2'], [47, None]]",0,8.720996289237354,2,0,1,11.720996289237354
5,14,False,False,8,4,"['2', '2', '1', '1', '2']","[[49, ('src', 'vnf2')], [49, 'vnf2'], [50, None], [51, None], [52, None], [53, None], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [54, None], [53, None], [52, None], [51, None], [62, 'dst']]","[[49, ('src', 'vnf2')], [49, 'vnf2'], [50, None], [51, None], [52, None], [53, None]]",0,63.13942530019463,2,0,5,70.13942530019463
5,15,False,False,0,4,"['1', '2', '1', '1', '1']","[[7, ('src', 'vnf1')], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [62, 'dst']]","[[7, ('src', 'vnf1')]]",0,0,1,1,0,2
5,16,False,False,1,7,"['2', '2', '2', '2', '2']","[[32, ('src', 'vnf2')], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [31, None], [42, None], [41, None], [40, None], [39, 'dst']]","[[32, ('src', 'vnf2')]]",0,0,1,0,0,1
5,17,False,False,6,8,"['1', '1', '2', '1', '2']","[[27, ('src', 'vnf1')], [27, 'vnf1'], [28, None], [29, None], [30, None], [31, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [31, None], [30, None], [29, None], [28, None], [27, None], [26, None], [25, None], [24, None], [23, None], [22, None], [33, None], [44, 'dst']]","[[27, ('src', 'vnf1')]]",0,0,1,0,0,1
6,0,False,False,0,12,"['2', '2', '2', '2', '1']","[[18, 'src'], [19, None], [20, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [0, None], [1, None], [2, None], [3, None], [4, None], [15, None], [26, None], [25, None], [36, 'dst']]","[[18, 'src'], [19, None], [20, None], [21, None], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [32, 'vnf2'], [21, None], [10, None], [9, None]]",0,86.25831735768757,4,0,7,97.25831735768757
