t,gsfc_id,is_succeed,is_dropped,src_vsg,dst_vsg,vnf_sequence,satellite_path,processed_satellite_path,hop_count,propagation_delay_ms,processing_delay_ms,queueing_delay_ms,transmission_delay_ms,e2e_delay_ms
0,0,False,False,0,12,"['2', '2', '2', '2', '1']","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [34, 'dst']]","[[7, 'src'], [8, None], [9, None], [10, None]]",0,45.01012788035905,0,0,4,49.01012788035905
0,1,False,False,4,6,"['2', '2', '1', '1', '1']","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [27, 'vnf1'], [27, ('dst', 'vnf1')]]","[[62, 'src'], [51, None]]",0,8.928813515387438,0,0,1,9.928813515387438
0,2,False,False,6,3,"['2', '2', '1', '2', '1']","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [33, 'vnf1'], [43, 'vnf2'], [54, ('dst', 'vnf1')]]","[[22, 'src']]",0,19.65372334355771,0,0,1,20.65372334355771
1,0,False,False,0,12,"['2', '2', '2', '2', '1']","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [34, 'dst']]","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2']]",0,45.01012788035905,1,0,4,50.01012788035905
1,1,False,False,4,6,"['2', '2', '1', '1', '1']","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [27, 'vnf1'], [27, ('dst', 'vnf1')]]","[[62, 'src'], [51, None], [50, None]]",0,26.28206335576123,0,0,2,28.28206335576123
1,2,False,False,6,3,"['2', '2', '1', '2', '1']","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [33, 'vnf1'], [43, 'vnf2'], [54, ('dst', 'vnf1')]]","[[22, 'src'], [23, 'vnf2']]",0,19.65372334355771,1,0,1,21.65372334355771
1,3,False,False,10,13,"['1', '2', '1', '2', '2']","[[1, 'src'], [0, None], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [45, 'dst']]","[[1, 'src'], [0, None]]",0,19.65372334355771,0,0,1,20.65372334355771
1,4,False,False,1,14,"['1', '2', '2', '2', '2']","[[29, 'src'], [30, None], [31, None], [32, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [34, 'vnf2'], [34, 'vnf2'], [45, None], [56, 'dst']]","[[29, 'src'], [30, None], [31, None], [32, None], [22, None]]",0,45.01012788035905,0,0,4,49.01012788035905
1,5,False,False,9,13,"['2', '2', '1', '2', '1']","[[55, 'src'], [44, None], [33, None], [34, 'vnf2'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, None], [45, 'dst']]","[[55, 'src'], [44, None]]",0,23.853168447619865,0,0,1,24.853168447619865
2,0,False,False,0,12,"['2', '2', '2', '2', '1']","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [34, 'dst']]","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2']]",0,45.01012788035905,2,0,4,51.01012788035905
2,1,False,False,4,6,"['2', '2', '1', '1', '1']","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [27, 'vnf1'], [27, ('dst', 'vnf1')]]","[[62, 'src'], [51, None], [50, None]]",0,46.71183427878073,0,0,3,49.71183427878073
2,2,False,False,6,3,"['2', '2', '1', '2', '1']","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [33, 'vnf1'], [43, 'vnf2'], [54, ('dst', 'vnf1')]]","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None]]",0,39.30744668711542,2,0,2,43.30744668711542
2,3,False,False,10,13,"['1', '2', '1', '2', '2']","[[1, 'src'], [0, None], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [45, 'dst']]","[[1, 'src'], [0, None], [11, None], [22, None]]",0,67.36006023879742,0,1,3,71.36006023879742
2,4,False,False,1,14,"['1', '2', '2', '2', '2']","[[29, 'src'], [30, None], [31, None], [32, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [34, 'vnf2'], [34, 'vnf2'], [45, None], [56, 'dst']]","[[29, 'src'], [30, None], [31, None], [32, None], [22, None]]",0,68.8632963279789,0,0,5,73.8632963279789
2,5,False,False,9,13,"['2', '2', '1', '2', '1']","[[55, 'src'], [44, None], [33, None], [34, 'vnf2'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, None], [45, 'dst']]","[[55, 'src'], [44, None], [33, None]]",0,47.706336895239716,0,0,2,49.706336895239716
2,6,False,False,14,6,"['1', '2', '1', '2', '1']","[[57, ('src', 'vnf1')], [46, None], [35, None], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [22, 'dst']]","[[57, ('src', 'vnf1')], [46, None]]",0,3.374591268877662,1,0,1,5.374591268877662
2,7,False,False,8,9,"['2', '2', '2', '2', '2']","[[49, ('src', 'vnf2')], [60, None], [5, None], [4, None], [3, 'vnf2'], [3, 'vnf2'], [3, 'vnf2'], [3, 'vnf2'], [2, None], [1, None], [0, None], [55, 'dst']]","[[49, ('src', 'vnf2')], [60, None], [5, None]]",0,43.110544417753026,1,0,2,46.110544417753026
2,8,False,False,3,14,"['1', '2', '2', '1', '2']","[[54, ('src', 'vnf1')], [43, 'vnf2'], [43, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [45, None], [56, 'dst']]","[[54, ('src', 'vnf1')]]",0,15.756364827729081,1,0,1,17.75636482772908
3,0,False,False,0,12,"['2', '2', '2', '2', '1']","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [34, 'dst']]","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2']]",0,45.01012788035905,3,0,4,52.01012788035905
3,1,False,False,4,6,"['2', '2', '1', '1', '1']","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [27, 'vnf1'], [27, ('dst', 'vnf1')]]","[[62, 'src'], [51, None], [50, None], [49, 'vnf2']]",0,46.71183427878073,1,0,3,50.71183427878073
3,2,False,False,6,3,"['2', '2', '1', '2', '1']","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [33, 'vnf1'], [43, 'vnf2'], [54, ('dst', 'vnf1')]]","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None]]",0,39.30744668711542,2,1,2,44.30744668711542
3,3,False,False,10,13,"['1', '2', '1', '2', '2']","[[1, 'src'], [0, None], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [45, 'dst']]","[[1, 'src'], [0, None], [11, None], [22, None]]",0,91.21322868641727,0,1,4,96.21322868641727
3,4,False,False,1,14,"['1', '2', '2', '2', '2']","[[29, 'src'], [30, None], [31, None], [32, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [34, 'vnf2'], [34, 'vnf2'], [45, None], [56, 'dst']]","[[29, 'src'], [30, None], [31, None], [32, None], [22, None], [33, 'vnf1']]",0,68.8632963279789,1,1,5,75.8632963279789
3,5,False,False,9,13,"['2', '2', '1', '2', '1']","[[55, 'src'], [44, None], [33, None], [34, 'vnf2'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, None], [45, 'dst']]","[[55, 'src'], [44, None], [33, None]]",0,67.36006023879743,0,0,3,70.36006023879743
3,6,False,False,14,6,"['1', '2', '1', '2', '1']","[[57, ('src', 'vnf1')], [46, None], [35, None], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [22, 'dst']]","[[57, ('src', 'vnf1')], [46, None], [35, None]]",0,6.7491825377553205,1,0,2,9.74918253775532
3,7,False,False,8,9,"['2', '2', '2', '2', '2']","[[49, ('src', 'vnf2')], [60, None], [5, None], [4, None], [3, 'vnf2'], [3, 'vnf2'], [3, 'vnf2'], [3, 'vnf2'], [2, None], [1, None], [0, None], [55, 'dst']]","[[49, ('src', 'vnf2')], [60, None], [5, None], [4, None]]",0,60.46379425812681,1,0,3,64.46379425812681
3,8,False,False,3,14,"['1', '2', '2', '1', '2']","[[54, ('src', 'vnf1')], [43, 'vnf2'], [43, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [45, None], [56, 'dst']]","[[54, ('src', 'vnf1')], [43, 'vnf2']]",0,15.756364827729081,2,0,1,18.75636482772908
3,9,False,False,1,7,"['1', '2', '2', '1', '2']","[[29, 'src'], [30, None], [31, None], [32, None], [43, None], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [33, 'dst']]","[[29, 'src'], [30, None], [31, None], [32, None], [43, None]]",0,56.8691341922595,0,0,5,61.8691341922595
3,10,False,False,0,2,"['2', '1', '2', '2', '1']","[[7, 'src'], [62, None], [51, None], [50, None], [49, 'vnf2'], [60, 'vnf1'], [49, 'vnf2'], [49, 'vnf2'], [60, 'vnf1'], [49, None], [38, None], [39, None], [40, 'dst']]","[[7, 'src'], [62, None], [51, None]]",0,17.85762703077487,0,0,2,19.85762703077487
3,11,False,False,0,13,"['1', '2', '2', '1', '2']","[[7, ('src', 'vnf1')], [62, None], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [60, 'vnf1'], [49, None], [48, ('dst', 'vnf2')]]","[[7, ('src', 'vnf1')]]",0,0,1,1,0,2
4,0,False,False,0,12,"['2', '2', '2', '2', '1']","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [34, 'dst']]","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None]]",0,92.71646477559875,4,1,6,103.71646477559875
4,1,False,False,4,6,"['2', '2', '1', '1', '1']","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [27, 'vnf1'], [27, ('dst', 'vnf1')]]","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [38, None]]",0,68.26710648765723,2,0,4,74.26710648765723
4,2,False,False,6,3,"['2', '2', '1', '2', '1']","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [33, 'vnf1'], [43, 'vnf2'], [54, ('dst', 'vnf1')]]","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None]]",0,63.160615134735274,2,1,3,69.16061513473528
4,3,False,False,10,13,"['1', '2', '1', '2', '2']","[[1, 'src'], [0, None], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [45, 'dst']]","[[1, 'src'], [0, None], [11, None], [22, None], [33, 'vnf1']]",0,91.21322868641727,1,2,4,98.21322868641727
4,4,False,False,1,14,"['1', '2', '2', '2', '2']","[[29, 'src'], [30, None], [31, None], [32, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [34, 'vnf2'], [34, 'vnf2'], [45, None], [56, 'dst']]","[[29, 'src'], [30, None], [31, None], [32, None], [22, None], [33, 'vnf1']]",0,88.51701967153662,1,1,6,96.51701967153662
4,5,False,False,9,13,"['2', '2', '1', '2', '1']","[[55, 'src'], [44, None], [33, None], [34, 'vnf2'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, None], [45, 'dst']]","[[55, 'src'], [44, None], [33, None], [34, 'vnf2']]",0,67.36006023879743,1,0,3,71.36006023879743
4,6,False,False,14,6,"['1', '2', '1', '2', '1']","[[57, ('src', 'vnf1')], [46, None], [35, None], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [22, 'dst']]","[[57, ('src', 'vnf1')], [46, None], [35, None]]",0,20.38200087545428,1,0,3,24.38200087545428
4,7,False,False,8,9,"['2', '2', '2', '2', '2']","[[49, ('src', 'vnf2')], [60, None], [5, None], [4, None], [3, 'vnf2'], [3, 'vnf2'], [3, 'vnf2'], [3, 'vnf2'], [2, None], [1, None], [0, None], [55, 'dst']]","[[49, ('src', 'vnf2')], [60, None], [5, None], [4, None]]",0,69.18479054736416,1,0,4,74.18479054736416
4,8,False,False,3,14,"['1', '2', '2', '1', '2']","[[54, ('src', 'vnf1')], [43, 'vnf2'], [43, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [45, None], [56, 'dst']]","[[54, ('src', 'vnf1')], [43, 'vnf2'], [43, 'vnf2']]",0,35.410088171286795,3,0,2,40.410088171286795
4,9,False,False,1,7,"['1', '2', '2', '1', '2']","[[29, 'src'], [30, None], [31, None], [32, None], [43, None], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [33, 'dst']]","[[29, 'src'], [30, None], [31, None], [32, None], [43, None], [54, 'vnf1']]",0,72.62549901998858,1,0,6,79.62549901998858
4,10,False,False,0,2,"['2', '1', '2', '2', '1']","[[7, 'src'], [62, None], [51, None], [50, None], [49, 'vnf2'], [60, 'vnf1'], [49, 'vnf2'], [49, 'vnf2'], [60, 'vnf1'], [49, None], [38, None], [39, None], [40, 'dst']]","[[7, 'src'], [62, None], [51, None], [50, None]]",0,35.21087687114867,0,0,3,38.21087687114867
4,11,False,False,0,13,"['1', '2', '2', '1', '2']","[[7, ('src', 'vnf1')], [62, None], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [60, 'vnf1'], [49, None], [48, ('dst', 'vnf2')]]","[[7, ('src', 'vnf1')], [62, None], [51, None]]",0,17.85762703077487,1,1,2,21.85762703077487
4,12,False,False,4,1,"['1', '1', '1', '2', '2']","[[62, 'src'], [61, None], [60, 'vnf1'], [60, 'vnf1'], [60, 'vnf1'], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, None], [28, None], [29, 'dst']]","[[62, 'src'], [61, None]]",0,17.353249840373795,0,0,1,18.353249840373795
4,13,False,False,7,4,"['1', '1', '2', '1', '2']","[[33, 'src'], [43, None], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, None], [62, 'dst']]","[[33, 'src'], [43, None]]",0,35.410088171286795,0,0,2,37.410088171286795
4,14,False,False,4,7,"['1', '1', '2', '2', '1']","[[62, 'src'], [61, None], [60, 'vnf1'], [60, 'vnf1'], [49, None], [38, None], [39, None], [40, None], [41, None], [42, None], [43, 'vnf2'], [43, 'vnf2'], [33, ('dst', 'vnf1')]]","[[62, 'src']]",0,0,0,1,0,1
5,0,False,False,0,12,"['2', '2', '2', '2', '1']","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [34, 'dst']]","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None]]",0,116.5696332232186,4,1,7,128.5696332232186
5,1,False,False,4,6,"['2', '2', '1', '1', '1']","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [27, 'vnf1'], [27, ('dst', 'vnf1')]]","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [38, None]]",0,89.82237869653375,2,0,5,96.82237869653375
5,2,False,False,6,3,"['2', '2', '1', '2', '1']","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [33, 'vnf1'], [43, 'vnf2'], [54, ('dst', 'vnf1')]]","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [33, 'vnf1']]",0,82.81433847829298,3,1,4,90.81433847829298
5,3,False,False,10,13,"['1', '2', '1', '2', '2']","[[1, 'src'], [0, None], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [45, 'dst']]","[[1, 'src'], [0, None], [11, None], [22, None], [33, 'vnf1']]",0,110.86695202997498,1,2,5,118.86695202997498
5,4,False,False,1,14,"['1', '2', '2', '2', '2']","[[29, 'src'], [30, None], [31, None], [32, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [34, 'vnf2'], [34, 'vnf2'], [45, None], [56, 'dst']]","[[29, 'src'], [30, None], [31, None], [32, None], [22, None], [33, 'vnf1'], [34, 'vnf2']]",0,88.51701967153662,2,1,6,97.51701967153662
5,5,False,False,9,13,"['2', '2', '1', '2', '1']","[[55, 'src'], [44, None], [33, None], [34, 'vnf2'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, None], [45, 'dst']]","[[55, 'src'], [44, None], [33, None], [34, 'vnf2'], [34, 'vnf2']]",0,87.01378358235515,2,0,4,93.01378358235515
5,6,False,False,14,6,"['1', '2', '1', '2', '1']","[[57, ('src', 'vnf1')], [46, None], [35, None], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [22, 'dst']]","[[57, ('src', 'vnf1')], [46, None], [35, None]]",0,20.38200087545428,1,1,3,25.38200087545428
5,7,False,False,8,9,"['2', '2', '2', '2', '2']","[[49, ('src', 'vnf2')], [60, None], [5, None], [4, None], [3, 'vnf2'], [3, 'vnf2'], [3, 'vnf2'], [3, 'vnf2'], [2, None], [1, None], [0, None], [55, 'dst']]","[[49, ('src', 'vnf2')], [60, None], [5, None], [4, None], [3, 'vnf2']]",0,69.18479054736416,2,0,4,75.18479054736416
5,8,False,False,3,14,"['1', '2', '2', '1', '2']","[[54, ('src', 'vnf1')], [43, 'vnf2'], [43, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [45, None], [56, 'dst']]","[[54, ('src', 'vnf1')], [43, 'vnf2'], [43, 'vnf2'], [33, 'vnf1']]",0,35.410088171286795,4,1,2,42.410088171286795
5,9,False,False,1,7,"['1', '2', '2', '1', '2']","[[29, 'src'], [30, None], [31, None], [32, None], [43, None], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [33, 'dst']]","[[29, 'src'], [30, None], [31, None], [32, None], [43, None], [54, 'vnf1'], [43, 'vnf2']]",0,72.62549901998858,2,0,6,80.62549901998858
5,10,False,False,0,2,"['2', '1', '2', '2', '1']","[[7, 'src'], [62, None], [51, None], [50, None], [49, 'vnf2'], [60, 'vnf1'], [49, 'vnf2'], [49, 'vnf2'], [60, 'vnf1'], [49, None], [38, None], [39, None], [40, 'dst']]","[[7, 'src'], [62, None], [51, None], [50, None]]",0,55.64064779416816,0,0,4,59.64064779416816
5,11,False,False,0,13,"['1', '2', '2', '1', '2']","[[7, ('src', 'vnf1')], [62, None], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [60, 'vnf1'], [49, None], [48, ('dst', 'vnf2')]]","[[7, ('src', 'vnf1')], [62, None], [51, None], [50, None]]",0,35.21087687114867,1,1,3,40.21087687114867
5,12,False,False,4,1,"['1', '1', '1', '2', '2']","[[62, 'src'], [61, None], [60, 'vnf1'], [60, 'vnf1'], [60, 'vnf1'], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, None], [28, None], [29, 'dst']]","[[62, 'src'], [61, None]]",0,37.78302076339329,0,0,2,39.78302076339329
5,13,False,False,7,4,"['1', '1', '2', '1', '2']","[[33, 'src'], [43, None], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, None], [62, 'dst']]","[[33, 'src'], [43, None], [54, 'vnf1']]",0,35.410088171286795,1,0,2,38.410088171286795
5,14,False,False,4,7,"['1', '1', '2', '2', '1']","[[62, 'src'], [61, None], [60, 'vnf1'], [60, 'vnf1'], [49, None], [38, None], [39, None], [40, None], [41, None], [42, None], [43, 'vnf2'], [43, 'vnf2'], [33, ('dst', 'vnf1')]]","[[62, 'src'], [61, None]]",0,17.353249840373795,0,1,1,19.353249840373795
5,15,False,False,10,2,"['1', '2', '1', '1', '1']","[[1, 'src'], [2, None], [57, 'vnf1'], [46, None], [47, None], [48, 'vnf2'], [37, None], [26, None], [27, 'vnf1'], [27, 'vnf1'], [27, 'vnf1'], [28, None], [29, None], [40, 'dst']]","[[1, 'src'], [2, None]]",0,17.007409606576623,0,0,2,19.007409606576623
5,16,False,False,2,14,"['2', '2', '1', '2', '2']","[[43, ('src', 'vnf2')], [43, 'vnf2'], [54, 'vnf1'], [44, None], [45, None], [46, None], [47, None], [48, 'vnf2'], [48, 'vnf2'], [47, None], [46, None], [45, None], [56, 'dst']]","[[43, ('src', 'vnf2')]]",0,0,1,0,0,1
5,17,False,False,4,10,"['2', '2', '1', '2', '2']","[[62, 'src'], [7, None], [6, None], [5, None], [4, None], [3, 'vnf2'], [3, 'vnf2'], [2, None], [57, 'vnf1'], [2, None], [3, 'vnf2'], [3, ('dst', 'vnf2')]]","[[62, 'src'], [7, None]]",0,8.928813515387436,0,0,1,9.928813515387436
6,0,False,False,0,12,"['2', '2', '2', '2', '1']","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [34, 'dst']]","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1']]",0,116.5696332232186,5,2,7,130.5696332232186
6,1,False,False,4,6,"['2', '2', '1', '1', '1']","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [27, 'vnf1'], [27, ('dst', 'vnf1')]]","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1']]",0,89.82237869653375,3,0,5,97.82237869653375
6,2,False,False,6,3,"['2', '2', '1', '2', '1']","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [33, 'vnf1'], [43, 'vnf2'], [54, ('dst', 'vnf1')]]","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [33, 'vnf1']]",0,82.81433847829298,3,2,4,91.81433847829298
6,3,False,False,10,13,"['1', '2', '1', '2', '2']","[[1, 'src'], [0, None], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [45, 'dst']]","[[1, 'src'], [0, None], [11, None], [22, None], [33, 'vnf1']]",0,110.86695202997498,1,3,5,119.86695202997498
6,4,False,False,1,14,"['1', '2', '2', '2', '2']","[[29, 'src'], [30, None], [31, None], [32, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [34, 'vnf2'], [34, 'vnf2'], [45, None], [56, 'dst']]","[[29, 'src'], [30, None], [31, None], [32, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2']]",0,88.51701967153662,3,1,6,98.51701967153662
6,5,False,False,9,13,"['2', '2', '1', '2', '1']","[[55, 'src'], [44, None], [33, None], [34, 'vnf2'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, None], [45, 'dst']]","[[55, 'src'], [44, None], [33, None], [34, 'vnf2'], [34, 'vnf2'], [33, 'vnf1']]",0,87.01378358235515,3,1,4,95.01378358235515
6,6,False,False,14,6,"['1', '2', '1', '2', '1']","[[57, ('src', 'vnf1')], [46, None], [35, None], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [22, 'dst']]","[[57, ('src', 'vnf1')], [46, None], [35, None], [34, 'vnf2']]",0,40.035724219011996,2,1,4,47.035724219011996
6,7,False,False,8,9,"['2', '2', '2', '2', '2']","[[49, ('src', 'vnf2')], [60, None], [5, None], [4, None], [3, 'vnf2'], [3, 'vnf2'], [3, 'vnf2'], [3, 'vnf2'], [2, None], [1, None], [0, None], [55, 'dst']]","[[49, ('src', 'vnf2')], [60, None], [5, None], [4, None], [3, 'vnf2'], [3, 'vnf2']]",0,69.18479054736416,3,0,4,76.18479054736416
6,8,False,False,3,14,"['1', '2', '2', '1', '2']","[[54, ('src', 'vnf1')], [43, 'vnf2'], [43, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [45, None], [56, 'dst']]","[[54, ('src', 'vnf1')], [43, 'vnf2'], [43, 'vnf2'], [33, 'vnf1']]",0,55.0638115148445,4,1,3,63.0638115148445
6,9,False,False,1,7,"['1', '2', '2', '1', '2']","[[29, 'src'], [30, None], [31, None], [32, None], [43, None], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [33, 'dst']]","[[29, 'src'], [30, None], [31, None], [32, None], [43, None], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2']]",0,88.38186384771767,3,0,7,98.38186384771767
6,10,False,False,0,2,"['2', '1', '2', '2', '1']","[[7, 'src'], [62, None], [51, None], [50, None], [49, 'vnf2'], [60, 'vnf1'], [49, 'vnf2'], [49, 'vnf2'], [60, 'vnf1'], [49, None], [38, None], [39, None], [40, 'dst']]","[[7, 'src'], [62, None], [51, None], [50, None], [49, 'vnf2']]",0,77.19592000304468,1,0,5,83.19592000304468
6,11,False,False,0,13,"['1', '2', '2', '1', '2']","[[7, ('src', 'vnf1')], [62, None], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [60, 'vnf1'], [49, None], [48, ('dst', 'vnf2')]]","[[7, ('src', 'vnf1')], [62, None], [51, None], [50, None]]",0,55.64064779416816,1,1,4,61.64064779416816
6,12,False,False,4,1,"['1', '1', '1', '2', '2']","[[62, 'src'], [61, None], [60, 'vnf1'], [60, 'vnf1'], [60, 'vnf1'], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, None], [28, None], [29, 'dst']]","[[62, 'src'], [61, None], [60, 'vnf1']]",0,37.78302076339329,1,0,2,40.78302076339329
6,13,False,False,7,4,"['1', '1', '2', '1', '2']","[[33, 'src'], [43, None], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, None], [62, 'dst']]","[[33, 'src'], [43, None], [54, 'vnf1'], [54, 'vnf1']]",0,51.166452999015874,2,0,3,56.166452999015874
