t,gsfc_id,is_succeed,is_dropped,src_vsg,dst_vsg,vnf_sequence,satellite_path,processed_satellite_path,hop_count,propagation_delay_ms,processing_delay_ms,queueing_delay_ms,transmission_delay_ms,e2e_delay_ms
33,15,True,False,4,9,"['2', '1', '1', '2', '1']","[[62, 'src'], [7, None], [8, None], [9, None], [20, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [62, None], [61, None], [60, 'dst']]","[[62, 'src'], [7, None], [8, None], [9, None], [20, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [62, None], [61, None], [60, 'dst']]",0,270.7354110043547,1,10,24,305.7354110043547
33,16,True,False,2,14,"['2', '2', '1', '2', '2']","[[43, ('src', 'vnf2')], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [33, None], [34, None], [35, None], [36, None], [47, None], [46, None], [45, None], [56, 'dst']]","[[43, ('src', 'vnf2')], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [33, None], [34, None], [35, None], [36, None], [47, None], [46, None], [45, None], [56, 'dst']]",0,120.22871641035594,3,3,10,136.22871641035596
33,17,True,False,8,4,"['1', '2', '1', '2', '1']","[[44, 'src'], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [53, None], [52, None], [51, None], [62, 'dst']]","[[44, 'src'], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [53, None], [52, None], [51, None], [62, 'dst']]",0,116.96440070666281,0,4,9,129.96440070666281
33,18,True,False,8,14,"['1', '1', '2', '1', '2']","[[44, 'src'], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [33, None], [34, None], [35, None], [36, None], [37, None], [36, None], [35, None], [46, None], [45, None], [56, 'dst']]","[[44, 'src'], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [43, 'vnf2'], [33, None], [34, None], [35, None], [36, None], [37, None], [36, None], [35, None], [46, None], [45, None], [56, 'dst']]",0,176.07402968406984,1,7,14,198.07402968406984
33,19,True,False,8,9,"['2', '2', '1', '1', '2']","[[49, ('src', 'vnf2')], [49, 'vnf2'], [50, None], [51, None], [52, None], [53, None], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [40, None], [39, None], [38, None], [49, None], [50, None], [61, 'dst']]","[[49, ('src', 'vnf2')], [49, 'vnf2'], [50, None], [51, None], [52, None], [53, None], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [40, None], [39, None], [38, None], [49, None], [50, None], [61, 'dst']]",0,205.57553076889087,3,3,14,225.57553076889087
33,20,True,False,8,4,"['1', '1', '1', '2', '2']","[[44, 'src'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [54, None], [65, 'dst']]","[[44, 'src'], [54, 'vnf1'], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [54, None], [65, 'dst']]",0,66.92281782674497,3,5,4,78.92281782674497
33,21,True,False,11,3,"['2', '2', '2', '2', '2']","[[23, ('src', 'vnf2')], [23, 'vnf2'], [23, 'vnf2'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [32, None], [31, None], [30, None], [29, None], [40, None], [51, 'dst']]","[[23, ('src', 'vnf2')], [23, 'vnf2'], [23, 'vnf2'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [32, None], [31, None], [30, None], [29, None], [40, None], [51, 'dst']]",0,82.52147825469163,5,0,7,94.52147825469163
33,22,True,False,9,6,"['1', '1', '1', '2', '1']","[[60, ('src', 'vnf1')], [60, 'vnf1'], [60, 'vnf1'], [5, None], [4, None], [3, None], [2, None], [1, None], [0, 'vnf2'], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [20, None], [31, None], [30, None], [29, None], [28, None], [27, 'dst']]","[[60, ('src', 'vnf1')], [60, 'vnf1'], [60, 'vnf1'], [5, None], [4, None], [3, None], [2, None], [1, None], [0, 'vnf2'], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [20, None], [31, None], [30, None], [29, None], [28, None], [27, 'dst']]",0,196.90815350932172,3,8,18,225.90815350932172
33,23,True,False,1,13,"['1', '1', '1', '1', '2']","[[29, 'src'], [18, None], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [22, None], [23, None], [24, None], [25, None], [26, None], [25, None], [24, None], [23, None], [34, None], [35, None], [36, None], [37, None], [48, 'dst']]","[[29, 'src'], [18, None], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [22, None], [23, None], [24, None], [25, None], [26, None], [25, None], [24, None], [23, None], [34, None], [35, None], [36, None], [37, None], [48, 'dst']]",0,214.78859986367033,3,6,20,243.78859986367033
33,24,True,False,5,3,"['2', '1', '2', '1', '1']","[[0, ('src', 'vnf2')], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [65, None], [54, None], [53, 'dst']]","[[0, ('src', 'vnf2')], [10, None], [9, None], [8, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [21, None], [10, None], [9, None], [8, None], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [65, None], [54, None], [53, 'dst']]",0,229.25034879483655,2,10,20,261.25034879483655
