t,gsfc_id,is_succeed,is_dropped,src_vsg,dst_vsg,vnf_sequence,satellite_path,processed_satellite_path,hop_count,propagation_delay_ms,processing_delay_ms,queueing_delay_ms,transmission_delay_ms,e2e_delay_ms
0,0,False,False,0,12,"['2', '2', '2', '2', '1']","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [34, 'dst']]","[[7, 'src'], [8, None], [9, None], [10, None]]",8,45.01012788035905,0,0,4,49.01012788035905
0,1,False,False,4,6,"['2', '2', '1', '1', '1']","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [27, 'vnf1'], [27, ('dst', 'vnf1')]]","[[62, 'src'], [51, None]]",5,8.928813515387438,0,0,1,9.928813515387438
0,2,False,False,6,3,"['2', '2', '1', '2', '1']","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [33, 'vnf1'], [43, 'vnf2'], [54, ('dst', 'vnf1')]]","[[22, 'src']]",5,19.65372334355771,0,0,1,20.65372334355771
1,0,False,False,0,12,"['2', '2', '2', '2', '1']","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [34, 'dst']]","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2']]",8,45.01012788035905,1,0,4,50.01012788035905
1,1,False,False,4,6,"['2', '2', '1', '1', '1']","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [27, 'vnf1'], [27, ('dst', 'vnf1')]]","[[62, 'src'], [51, None], [50, None]]",5,26.28206335576123,0,0,2,28.28206335576123
1,2,False,False,6,3,"['2', '2', '1', '2', '1']","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [33, 'vnf1'], [43, 'vnf2'], [54, ('dst', 'vnf1')]]","[[22, 'src'], [23, 'vnf2']]",5,19.65372334355771,1,0,1,21.65372334355771
1,3,False,False,10,13,"['1', '2', '1', '2', '2']","[[1, 'src'], [0, None], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [45, 'dst']]","[[1, 'src'], [0, None]]",8,19.65372334355771,0,0,1,20.65372334355771
1,4,False,False,1,14,"['1', '2', '2', '2', '2']","[[29, 'src'], [18, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [1, None], [56, 'dst']]","[[29, 'src'], [18, None]]",8,8.928813515387434,0,0,1,9.928813515387434
1,5,False,False,9,13,"['2', '2', '1', '2', '1']","[[55, 'src'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, None], [45, 'dst']]","[[55, 'src']]",8,23.853168447619847,0,0,1,24.853168447619847
2,0,False,False,0,12,"['2', '2', '2', '2', '1']","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [34, 'dst']]","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2']]",8,45.01012788035905,2,0,4,51.01012788035905
2,1,False,False,4,6,"['2', '2', '1', '1', '1']","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [27, 'vnf1'], [27, ('dst', 'vnf1')]]","[[62, 'src'], [51, None], [50, None]]",5,46.71183427878073,0,0,3,49.71183427878073
2,2,False,False,6,3,"['2', '2', '1', '2', '1']","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [33, 'vnf1'], [43, 'vnf2'], [54, ('dst', 'vnf1')]]","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None]]",5,39.30744668711542,2,0,2,43.30744668711542
2,3,False,False,10,13,"['1', '2', '1', '2', '2']","[[1, 'src'], [0, None], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [45, 'dst']]","[[1, 'src'], [0, None], [11, None], [22, None]]",8,91.21322868641727,0,0,4,95.21322868641727
2,4,False,False,1,14,"['1', '2', '2', '2', '2']","[[29, 'src'], [18, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [1, None], [56, 'dst']]","[[29, 'src'], [18, None]]",8,17.85762703077487,0,0,2,19.85762703077487
2,5,False,False,9,13,"['2', '2', '1', '2', '1']","[[55, 'src'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, None], [45, 'dst']]","[[55, 'src'], [0, 'vnf2']]",8,23.853168447619847,1,0,1,25.853168447619847
2,6,False,False,14,6,"['1', '2', '1', '2', '1']","[[57, ('src', 'vnf1')], [46, None], [35, None], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [22, 'dst']]","[[57, ('src', 'vnf1')], [46, None]]",7,3.374591268877662,1,0,1,5.374591268877662
2,7,False,False,8,9,"['2', '2', '2', '2', '2']","[[44, 'src'], [55, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [55, 'dst']]","[[44, 'src'], [55, None]]",3,47.706336895239716,0,0,2,49.706336895239716
2,8,False,False,3,14,"['1', '2', '2', '1', '2']","[[54, ('src', 'vnf1')], [43, 'vnf2'], [43, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [45, None], [56, 'dst']]","[[54, ('src', 'vnf1')]]",5,15.756364827729081,1,0,1,17.75636482772908
3,0,False,False,0,12,"['2', '2', '2', '2', '1']","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [34, 'dst']]","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2']]",8,45.01012788035905,3,0,4,52.01012788035905
3,1,False,False,4,6,"['2', '2', '1', '1', '1']","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [27, 'vnf1'], [27, ('dst', 'vnf1')]]","[[62, 'src'], [51, None], [50, None], [49, 'vnf2']]",5,46.71183427878073,1,0,3,50.71183427878073
3,2,False,False,6,3,"['2', '2', '1', '2', '1']","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [33, 'vnf1'], [43, 'vnf2'], [54, ('dst', 'vnf1')]]","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None]]",5,63.160615134735274,2,0,3,68.16061513473528
3,3,False,False,10,13,"['1', '2', '1', '2', '2']","[[1, 'src'], [0, None], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [45, 'dst']]","[[1, 'src'], [0, None], [11, None], [22, None], [33, 'vnf1']]",8,110.86695202997498,1,0,5,116.86695202997498
3,4,False,False,1,14,"['1', '2', '2', '2', '2']","[[29, 'src'], [18, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [1, None], [56, 'dst']]","[[29, 'src'], [18, None], [7, 'vnf1'], [8, None], [9, None], [10, None]]",8,62.86775491113393,1,0,6,69.86775491113393
3,5,False,False,9,13,"['2', '2', '1', '2', '1']","[[55, 'src'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, None], [45, 'dst']]","[[55, 'src'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None]]",8,71.55950534285955,2,1,3,77.55950534285955
3,6,False,False,14,6,"['1', '2', '1', '2', '1']","[[57, ('src', 'vnf1')], [46, None], [35, None], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [22, 'dst']]","[[57, ('src', 'vnf1')], [46, None], [35, None]]",7,6.7491825377553205,1,0,2,9.74918253775532
3,7,False,False,8,9,"['2', '2', '2', '2', '2']","[[44, 'src'], [55, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [55, 'dst']]","[[44, 'src'], [55, None]]",3,47.706336895239716,0,1,2,50.706336895239716
3,8,False,False,3,14,"['1', '2', '2', '1', '2']","[[54, ('src', 'vnf1')], [43, 'vnf2'], [43, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [45, None], [56, 'dst']]","[[54, ('src', 'vnf1')], [43, 'vnf2']]",5,15.756364827729081,2,0,1,18.75636482772908
3,9,False,False,1,7,"['1', '2', '2', '1', '2']","[[29, 'src'], [30, None], [31, None], [32, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'dst']]","[[29, 'src'], [30, None], [31, None], [32, None], [22, None]]",9,45.01012788035905,0,0,4,49.01012788035905
3,10,False,False,0,2,"['2', '1', '2', '2', '1']","[[7, 'src'], [62, None], [51, None], [50, None], [49, 'vnf2'], [60, 'vnf1'], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [28, None], [29, None], [40, 'dst']]","[[7, 'src'], [62, None], [51, None]]",11,17.85762703077487,0,0,2,19.85762703077487
3,11,False,False,0,13,"['1', '2', '2', '1', '2']","[[7, ('src', 'vnf1')], [62, None], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [60, 'vnf1'], [49, None], [48, ('dst', 'vnf2')]]","[[7, ('src', 'vnf1')]]",7,0,1,1,0,2
4,0,False,False,0,12,"['2', '2', '2', '2', '1']","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [34, 'dst']]","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None]]",8,92.71646477559875,4,1,6,103.71646477559875
4,1,False,False,4,6,"['2', '2', '1', '1', '1']","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [27, 'vnf1'], [27, ('dst', 'vnf1')]]","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [38, None]]",5,68.26710648765723,2,0,4,74.26710648765723
4,2,False,False,6,3,"['2', '2', '1', '2', '1']","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [33, 'vnf1'], [43, 'vnf2'], [54, ('dst', 'vnf1')]]","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [33, 'vnf1']]",5,82.81433847829298,3,0,4,89.81433847829298
4,3,False,False,10,13,"['1', '2', '1', '2', '2']","[[1, 'src'], [0, None], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [45, 'dst']]","[[1, 'src'], [0, None], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2']]",8,130.5206753735327,2,0,6,138.5206753735327
4,4,False,False,1,14,"['1', '2', '2', '2', '2']","[[29, 'src'], [18, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [1, None], [56, 'dst']]","[[29, 'src'], [18, None], [7, 'vnf1'], [8, None], [9, None], [10, None]]",8,62.86775491113393,1,1,6,70.86775491113393
4,5,False,False,9,13,"['2', '2', '1', '2', '1']","[[55, 'src'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, None], [45, 'dst']]","[[55, 'src'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None]]",8,95.4126737904794,2,1,4,102.4126737904794
4,6,False,False,14,6,"['1', '2', '1', '2', '1']","[[57, ('src', 'vnf1')], [46, None], [35, None], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [22, 'dst']]","[[57, ('src', 'vnf1')], [46, None], [35, None]]",7,20.38200087545428,1,0,3,24.38200087545428
4,7,False,False,8,9,"['2', '2', '2', '2', '2']","[[44, 'src'], [55, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [55, 'dst']]","[[44, 'src'], [55, None], [0, 'vnf2']]",3,47.706336895239716,1,1,2,51.706336895239716
4,8,False,False,3,14,"['1', '2', '2', '1', '2']","[[54, ('src', 'vnf1')], [43, 'vnf2'], [43, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [45, None], [56, 'dst']]","[[54, ('src', 'vnf1')], [43, 'vnf2'], [43, 'vnf2']]",5,35.410088171286795,3,0,2,40.410088171286795
4,9,False,False,1,7,"['1', '2', '2', '1', '2']","[[29, 'src'], [30, None], [31, None], [32, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'dst']]","[[29, 'src'], [30, None], [31, None], [32, None], [22, None]]",9,45.01012788035905,0,1,4,50.01012788035905
4,10,False,False,0,2,"['2', '1', '2', '2', '1']","[[7, 'src'], [62, None], [51, None], [50, None], [49, 'vnf2'], [60, 'vnf1'], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [28, None], [29, None], [40, 'dst']]","[[7, 'src'], [62, None], [51, None], [50, None]]",11,35.21087687114867,0,0,3,38.21087687114867
4,11,False,False,0,13,"['1', '2', '2', '1', '2']","[[7, ('src', 'vnf1')], [62, None], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [60, 'vnf1'], [49, None], [48, ('dst', 'vnf2')]]","[[7, ('src', 'vnf1')], [62, None]]",7,8.928813515387436,1,2,1,12.928813515387436
4,12,False,False,4,1,"['1', '1', '1', '2', '2']","[[62, 'src'], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, ('dst', 'vnf2')]]","[[62, 'src']]",6,8.928813515387436,0,0,1,9.928813515387436
4,13,False,False,7,4,"['1', '1', '2', '1', '2']","[[33, ('src', 'vnf1')], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [62, 'dst']]","[[33, ('src', 'vnf1')]]",8,0,1,0,0,1
4,14,False,False,4,7,"['1', '1', '2', '2', '1']","[[62, 'src'], [51, None], [52, None], [53, None], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [33, ('dst', 'vnf1')]]","[[62, 'src'], [51, None]]",6,8.928813515387438,0,0,1,9.928813515387438
5,0,False,False,0,12,"['2', '2', '2', '2', '1']","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [34, 'dst']]","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None]]",8,92.71646477559875,4,2,6,104.71646477559875
5,1,False,False,4,6,"['2', '2', '1', '1', '1']","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [27, 'vnf1'], [27, ('dst', 'vnf1')]]","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [38, None]]",5,89.82237869653375,2,0,5,96.82237869653375
5,2,True,False,6,3,"['2', '2', '1', '2', '1']","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [33, 'vnf1'], [43, 'vnf2'], [54, ('dst', 'vnf1')]]","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [33, 'vnf1'], [43, 'vnf2'], [54, ('dst', 'vnf1')]]",5,98.57070330602207,4,0,5,107.57070330602207
5,3,False,False,10,13,"['1', '2', '1', '2', '2']","[[1, 'src'], [0, None], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [45, 'dst']]","[[1, 'src'], [0, None], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2']]",8,130.5206753735327,2,1,6,139.5206753735327
5,4,False,False,1,14,"['1', '2', '2', '2', '2']","[[29, 'src'], [18, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [1, None], [56, 'dst']]","[[29, 'src'], [18, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [0, 'vnf2']]",8,62.86775491113393,2,1,6,71.86775491113393
5,5,False,False,9,13,"['2', '2', '1', '2', '1']","[[55, 'src'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, None], [45, 'dst']]","[[55, 'src'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1']]",8,95.4126737904794,3,2,4,104.4126737904794
5,6,False,False,14,6,"['1', '2', '1', '2', '1']","[[57, ('src', 'vnf1')], [46, None], [35, None], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [22, 'dst']]","[[57, ('src', 'vnf1')], [46, None], [35, None], [34, 'vnf2']]",7,40.035724219011996,2,0,4,46.035724219011996
5,7,False,False,8,9,"['2', '2', '2', '2', '2']","[[44, 'src'], [55, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [55, 'dst']]","[[44, 'src'], [55, None], [0, 'vnf2'], [0, 'vnf2']]",3,47.706336895239716,2,1,2,52.706336895239716
5,8,False,False,3,14,"['1', '2', '2', '1', '2']","[[54, ('src', 'vnf1')], [43, 'vnf2'], [43, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [45, None], [56, 'dst']]","[[54, ('src', 'vnf1')], [43, 'vnf2'], [43, 'vnf2']]",5,35.410088171286795,3,1,2,41.410088171286795
5,9,False,False,1,7,"['1', '2', '2', '1', '2']","[[29, 'src'], [30, None], [31, None], [32, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'dst']]","[[29, 'src'], [30, None], [31, None], [32, None], [22, None]]",9,68.8632963279789,0,1,5,74.8632963279789
5,10,False,False,0,2,"['2', '1', '2', '2', '1']","[[7, 'src'], [62, None], [51, None], [50, None], [49, 'vnf2'], [60, 'vnf1'], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [28, None], [29, None], [40, 'dst']]","[[7, 'src'], [62, None], [51, None], [50, None]]",11,55.64064779416816,0,0,4,59.64064779416816
5,11,False,False,0,13,"['1', '2', '2', '1', '2']","[[7, ('src', 'vnf1')], [62, None], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [60, 'vnf1'], [49, None], [48, ('dst', 'vnf2')]]","[[7, ('src', 'vnf1')], [62, None], [51, None]]",7,17.85762703077487,1,2,2,22.85762703077487
5,12,False,False,4,1,"['1', '1', '1', '2', '2']","[[62, 'src'], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, ('dst', 'vnf2')]]","[[62, 'src'], [7, 'vnf1']]",6,8.928813515387436,1,0,1,10.928813515387436
5,13,False,False,7,4,"['1', '1', '2', '1', '2']","[[33, ('src', 'vnf1')], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [62, 'dst']]","[[33, ('src', 'vnf1')], [33, 'vnf1']]",8,19.65372334355771,2,0,1,22.65372334355771
5,14,False,False,4,7,"['1', '1', '2', '2', '1']","[[62, 'src'], [51, None], [52, None], [53, None], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [33, ('dst', 'vnf1')]]","[[62, 'src'], [51, None], [52, None], [53, None]]",6,34.28521805218878,0,0,4,38.28521805218878
5,15,False,False,10,2,"['1', '2', '1', '1', '1']","[[1, 'src'], [0, None], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [43, None], [42, None], [41, None], [40, 'dst']]","[[1, 'src'], [0, None]]",10,19.65372334355771,0,0,1,20.65372334355771
5,16,False,False,2,14,"['2', '2', '1', '2', '2']","[[43, ('src', 'vnf2')], [43, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [45, None], [56, 'dst']]","[[43, ('src', 'vnf2')]]",4,0,1,0,0,1
5,17,False,False,4,10,"['2', '2', '1', '2', '2']","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [60, 'vnf1'], [5, None], [4, None], [3, 'vnf2'], [3, ('dst', 'vnf2')]]","[[62, 'src']]",7,0,0,1,0,1
6,0,False,False,0,12,"['2', '2', '2', '2', '1']","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [34, 'dst']]","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None]]",8,116.5696332232186,4,2,7,129.5696332232186
6,1,False,False,4,6,"['2', '2', '1', '1', '1']","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [27, 'vnf1'], [27, ('dst', 'vnf1')]]","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1']]",5,89.82237869653375,3,0,5,97.82237869653375
6,2,True,False,6,3,"['2', '2', '1', '2', '1']","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [33, 'vnf1'], [43, 'vnf2'], [54, ('dst', 'vnf1')]]","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [33, 'vnf1'], [43, 'vnf2'], [54, ('dst', 'vnf1')]]",5,98.57070330602207,4,0,5,107.57070330602207
6,3,False,False,10,13,"['1', '2', '1', '2', '2']","[[1, 'src'], [0, None], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [45, 'dst']]","[[1, 'src'], [0, None], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1']]",8,130.5206753735327,3,2,6,141.5206753735327
6,4,False,False,1,14,"['1', '2', '2', '2', '2']","[[29, 'src'], [18, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [1, None], [56, 'dst']]","[[29, 'src'], [18, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2']]",8,62.86775491113393,3,1,6,72.86775491113393
6,5,False,False,9,13,"['2', '2', '1', '2', '1']","[[55, 'src'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, None], [45, 'dst']]","[[55, 'src'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1']]",8,115.06639713403712,3,2,5,125.06639713403712
6,6,False,False,14,6,"['1', '2', '1', '2', '1']","[[57, ('src', 'vnf1')], [46, None], [35, None], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [22, 'dst']]","[[57, ('src', 'vnf1')], [46, None], [35, None], [34, 'vnf2']]",7,40.035724219011996,2,1,4,47.035724219011996
6,7,False,False,8,9,"['2', '2', '2', '2', '2']","[[44, 'src'], [55, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [55, 'dst']]","[[44, 'src'], [55, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2']]",3,47.706336895239716,3,1,2,53.706336895239716
6,8,False,False,3,14,"['1', '2', '2', '1', '2']","[[54, ('src', 'vnf1')], [43, 'vnf2'], [43, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [45, None], [56, 'dst']]","[[54, ('src', 'vnf1')], [43, 'vnf2'], [43, 'vnf2'], [33, 'vnf1']]",5,35.410088171286795,4,2,2,43.410088171286795
6,9,False,False,1,7,"['1', '2', '2', '1', '2']","[[29, 'src'], [30, None], [31, None], [32, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'dst']]","[[29, 'src'], [30, None], [31, None], [32, None], [22, None]]",9,68.8632963279789,0,2,5,75.8632963279789
6,10,False,False,0,2,"['2', '1', '2', '2', '1']","[[7, 'src'], [62, None], [51, None], [50, None], [49, 'vnf2'], [60, 'vnf1'], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [28, None], [29, None], [40, 'dst']]","[[7, 'src'], [62, None], [51, None], [50, None], [49, 'vnf2']]",11,77.19592000304468,1,0,5,83.19592000304468
6,11,False,False,0,13,"['1', '2', '2', '1', '2']","[[7, ('src', 'vnf1')], [62, None], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [60, 'vnf1'], [49, None], [48, ('dst', 'vnf2')]]","[[7, ('src', 'vnf1')], [62, None], [51, None], [50, None]]",7,35.21087687114867,1,2,3,41.21087687114867
6,12,False,False,4,1,"['1', '1', '1', '2', '2']","[[62, 'src'], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, ('dst', 'vnf2')]]","[[62, 'src'], [7, 'vnf1'], [7, 'vnf1']]",6,8.928813515387436,2,0,1,11.928813515387436
6,13,False,False,7,4,"['1', '1', '2', '1', '2']","[[33, ('src', 'vnf1')], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [62, 'dst']]","[[33, ('src', 'vnf1')], [33, 'vnf1'], [34, 'vnf2']]",8,39.30744668711542,3,0,2,44.30744668711542
6,14,False,False,4,7,"['1', '1', '2', '2', '1']","[[62, 'src'], [51, None], [52, None], [53, None], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [33, ('dst', 'vnf1')]]","[[62, 'src'], [51, None], [52, None], [53, None], [54, 'vnf1']]",6,34.28521805218878,1,0,4,39.28521805218878
6,15,False,False,10,2,"['1', '2', '1', '1', '1']","[[1, 'src'], [0, None], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [43, None], [42, None], [41, None], [40, 'dst']]","[[1, 'src'], [0, None], [11, None], [22, None]]",10,67.36006023879742,0,1,3,71.36006023879742
